,SYMBOL, DATE1, SERIES, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, CLOSE_PRICE, TTL_TRD_QNTY, NO_OF_TRADES, DELIV_QTY, DELIV_PER,HiLo,Wick,ClOP_per,Wick_Percentage,HiLo_Percentage,vol_dis,Factor,Per_vol_Updown,delivery_Factor,delivery_density
44,2021-01-11,DRREDDY, EQ,5344.0,5428.0,5328.0,5416.8,919847,66763,240665.0,26.16,100.0,27.199999999999818,1.3439669177374185,0.5021414857480409,1.8427734375,499164.45574986754,4.044380384122944,-8.637484211820635,75.28836919856026,-30.468701306795758
45,2021-01-12,DRREDDY, EQ,5440.0,5444.0,5328.0,5353.85,748372,47291,187923.0,25.11,116.0,29.850000000000364,-1.6091224072396386,0.5575427029147306,2.130859375,351206.658111824,3.7506239651813433,-42.1284147725166,50.68003457696971,-48.556270387339495
46,2021-01-13,DRREDDY, EQ,5364.0,5376.0,5240.0,5290.0,659212,46935,175244.0,26.58,136.0,62.0,-1.3988657844990513,1.172022684310022,2.529296875,260630.5359073359,9.069314041026242,-34.75269000586001,40.310594577501845,-25.72385773058098
47,2021-01-14,DRREDDY, EQ,5304.0,5328.0,5264.0,5308.9,534972,37494,194760.0,36.41,64.0,59.100000000000364,0.09229783947709791,1.1132249618565169,1.201171875,445375.06341463415,130.55871634966164,41.480662633171555,95.19951738614618,57.65672381090452
48,2021-01-15,DRREDDY, EQ,5316.0,5316.0,5196.0,5212.8,515521,36886,136279.0,26.44,120.0,16.800000000000182,-1.9797421731123421,0.32228360957643076,2.2578125,228327.64013840831,1.7621547911671465,-95.05963585690081,35.52733629045421,-167.96131465596312
49,2021-01-18,DRREDDY, EQ,5232.0,5236.0,5036.0,5052.1,882411,68064,292083.0,33.1,200.0,20.100000000000364,-3.56089546921082,0.39785435759388577,3.8203125,230978.74846625768,1.2094261780400266,1.1477715354564948,45.68685255567506,22.23728643342246
50,2021-01-19,DRREDDY, EQ,5088.0,5104.0,5036.0,5088.9,798099,49824,291695.0,36.55,68.0,67.10000000000036,0.017685550904900538,1.318556073021682,1.33203125,599159.366568915,807.0389236440425,61.44953056664088,134.19459593805666,65.95477467903117
51,2021-01-20,DRREDDY, EQ,5104.0,5160.0,5064.0,5080.65,679629,52744,212971.0,31.34,96.0,72.64999999999964,-0.4595868638855336,1.4299351460934986,1.8603515625,365322.8850393701,33.67931147058073,-64.0081667767254,69.4007544918359,-93.3618689316165
52,2021-01-21,DRREDDY, EQ,5112.0,5136.0,5032.0,5052.2,581324,49087,204828.0,35.23,104.0,44.19999999999982,-1.1836427694865677,0.8748663948378947,2.025390625,287018.21407907427,8.000839455547624,-27.282126053060413,61.612799175852096,-12.64015824659388
53,2021-01-22,DRREDDY, EQ,5048.0,5104.0,4984.0,5036.9,763122,60162,182372.0,23.9,120.0,108.89999999999964,-0.22037364251822567,2.16204411443546,2.3515625,324516.9966777409,106.19874183523706,11.555259965598811,47.543578790295754,-29.592261970039264
54,2021-01-25,DRREDDY, EQ,5040.0,5128.0,4960.0,5082.4,717779,55583,195146.0,27.19,168.0,125.60000000000036,0.8342515347080024,2.471273414135055,3.275390625,219143.0220632081,32.065517507195246,-48.0845676136288,36.33836031616325,-30.83578448956167
55,2021-01-27,DRREDDY, EQ,5052.0,5052.0,4832.0,4909.3,1052396,115152,420610.0,39.97,220.0,77.30000000000018,-2.9067280467683787,1.5745625649277883,4.35546875,241626.3461883408,5.863676354350202,9.304996942513709,59.809733576484916,39.243400458064876
56,2021-01-28,DRREDDY, EQ,4844.0,4904.0,4776.0,4871.8,1033094,90306,373711.0,36.17,128.0,100.19999999999982,0.5706309782831909,2.0567346771213835,2.609375,395916.26347305387,39.0155196979575,38.97034083198607,91.33576412480508,34.51663305213241
57,2021-01-29,DRREDDY, EQ,4888.0,4916.0,4552.0,4602.7,2964195,190160,815283.0,27.5,364.0,78.69999999999982,-6.198535642123105,1.7098659482477672,7.40625,400228.86075949366,2.9859836907459223,1.0775328091672345,70.0683608414115,-30.35236307515305
58,2021-02-01,DRREDDY, EQ,4560.0,4576.0,4392.0,4428.15,2590340,191794,903244.0,34.87,184.0,52.149999999999636,-2.977541411198814,1.1776927159197328,4.01953125,644438.3284742469,4.281428042096209,37.89493221064866,153.56852649313265,54.37322839420169
59,2021-02-02,DRREDDY, EQ,4468.0,4528.0,4380.0,4482.5,3675106,199921,1560703.0,42.47,148.0,133.5,0.3234802007808213,2.978248745119913,3.267578125,1124718.6323968917,99.66157220388865,42.70226260047972,329.89330709588074,53.44903240231568
60,2021-02-03,DRREDDY, EQ,4580.0,4760.0,4544.0,4649.55,3445405,236361,923734.0,26.81,216.0,146.44999999999982,1.4958436837973608,3.1497671817702724,4.5390625,759056.5232358003,22.793274055984956,-48.17323848325571,133.7852186442944,-146.5842717445451
61,2021-02-04,DRREDDY, EQ,4692.0,4704.0,4624.0,4667.95,1301760,80846,409666.0,31.47,80.0,55.94999999999982,-0.5152154586060362,1.1985989567154718,1.7001953125,765653.2107983917,25.182537002253326,0.8615764251432632,160.19718829128345,16.487161808960536
62,2021-02-05,DRREDDY, EQ,4684.0,4832.0,4624.0,4800.9,2407681,144171,820492.0,34.08,208.0,91.10000000000036,2.4349601116457222,1.8975608740027923,4.3046875,559316.0943738658,8.43564580647566,-36.89096711145295,123.40307189786854,-29.816207836273833
63,2021-02-08,DRREDDY, EQ,4864.0,4908.0,4824.0,4859.8,2158578,121634,1075225.0,49.81,84.0,79.80000000000018,-0.08642330960121569,1.642042882423155,1.7119140625,1260914.9298345693,205.66863776908502,55.6420436351525,400.43775912339106,69.18295812862065
64,2021-02-09,DRREDDY, EQ,4848.0,4896.0,4804.0,4844.1,1246769,91297,539189.0,43.25,92.0,88.10000000000036,-0.08051031151296684,1.8187072934084796,1.87890625,663561.0478170478,244.52641008714616,-90.0224454076484,183.3446117135695,-118.40715981824202
65,2021-02-10,DRREDDY, EQ,4844.0,4884.0,4760.0,4824.05,1153423,71166,442210.0,38.34,124.0,104.05000000000018,-0.41355292751940453,2.156901358816768,2.5390625,454271.21230769233,56.45646157465451,-46.071560301205444,111.5634225304996,-64.3411501322901
66,2021-02-11,DRREDDY, EQ,4820.0,4860.0,4808.0,4825.05,711550,56504,328990.0,46.24,52.0,46.94999999999982,0.10466212785360085,0.9730469114309557,1.0703125,664805.8394160584,100.63723338465607,31.66858872558823,197.92210831393737,43.632662626278474
67,2021-02-12,DRREDDY, EQ,4860.0,4860.0,4784.0,4792.0,500902,35543,83469.0,16.66,76.0,8.0,-1.4190317195325548,0.16694490818029806,1.5634765625,320377.04434728296,1.273490017145974,-107.50732649103935,34.35789697097312,-476.06002044056896
68,2021-02-15,DRREDDY, EQ,4792.0,4832.0,4700.0,4709.85,984641,62122,280230.0,28.46,132.0,49.850000000000364,-1.744216907120176,1.05842011953672,2.732421875,360354.6761972838,6.5685886489980625,11.093967829659638,66.41339023536597,48.266611824497545
69,2021-02-16,DRREDDY, EQ,4728.0,4760.0,4672.0,4696.6,812940,47737,209713.0,25.8,88.0,56.600000000000364,-0.6685687518630488,1.2051271132308585,1.8486328125,439752.01267828845,19.511976027036425,18.05502514870575,74.55171451894499,10.916347579787605
70,2021-02-17,DRREDDY, EQ,4696.0,4708.0,4580.0,4600.55,1021355,54415,360485.0,35.29,128.0,32.55000000000018,-2.0747519318342285,0.7075241003793025,2.71875,375670.8045977011,3.6913865950117253,-17.05780893705879,88.10330156332128,15.381474705163633
71,2021-02-18,DRREDDY, EQ,4608.0,4664.0,4560.0,4616.95,1029506,79689,318393.0,30.93,104.0,95.05000000000018,0.19385091889667194,2.058718418003238,2.23046875,461564.8616462347,114.95915330756357,18.609314570043434,95.77344878628446,8.008636339366756
72,2021-02-19,DRREDDY, EQ,4600.0,4728.0,4528.0,4681.45,1278534,89385,339024.0,26.52,200.0,118.55000000000018,1.7398455606703038,2.5323350671266525,4.23046875,302220.4099722992,15.755236992358466,-52.72458325648511,53.0292399791675,-80.60498099521887
73,2021-02-22,DRREDDY, EQ,4708.0,4728.0,4444.0,4469.25,1395313,110643,363053.0,26.02,284.0,45.25,-5.342059629691789,1.0124741287688153,6.0078125,232249.75812743822,2.051585750135204,-30.127330339981334,39.991403371826394,-32.601598113774
74,2021-02-23,DRREDDY, EQ,4496.0,4536.0,4420.0,4495.15,1063418,76263,267591.0,25.16,116.0,115.14999999999964,-0.018909268878687158,2.5616497780941643,2.556640625,415943.48051948054,1466.4237547430814,44.16314499331096,72.16530777225726,44.58361696726468
75,2021-02-25,DRREDDY, EQ,4420.0,4592.0,4420.0,4480.15,1706375,104887,333881.0,19.57,172.0,111.85000000000036,1.3425889758155307,2.496568195261318,3.74609375,455507.8206465068,20.128658296776955,8.685765278600966,60.72649474731714,-18.836610070344086
76,2021-02-26,DRREDDY, EQ,4460.0,4560.0,4404.0,4426.55,1506890,102972,369970.0,24.55,156.0,122.55000000000018,-0.7556675062972289,2.7685217607391763,3.421875,440369.6803652968,39.658078134844644,-3.4375982171734845,74.19196369991732,18.149497979408764
77,2021-03-01,DRREDDY, EQ,4444.0,4480.0,4400.0,4453.4,709073,66154,266763.0,37.62,80.0,70.60000000000036,0.21107468451070588,1.5853056091974764,1.7861328125,396987.83597594313,81.30014460524822,-10.92775154752664,104.31591232894029,28.877616038129304
78,2021-03-02,DRREDDY, EQ,4472.0,4480.0,4392.0,4404.7,1837678,85902,933643.0,50.81,88.0,20.699999999999818,-1.5279133652689154,0.4699525506844964,1.9638671875,935744.541024366,3.329428952701901,57.575190816357015,331.9044904160036,68.57050285815885
79,2021-03-03,DRREDDY, EQ,4464.0,4516.0,4424.0,4502.55,850614,57393,269213.0,31.65,92.0,53.44999999999982,0.8561814971516242,1.1871050848963307,2.037109375,417559.31735378713,15.00851756264186,-124.09858962182709,91.54258145704974,-262.56841912605194
80,2021-03-04,DRREDDY, EQ,4480.0,4584.0,4444.0,4575.05,1472991,109298,597539.0,40.57,140.0,44.94999999999982,2.0775729227002984,0.9825029234653044,3.0546875,482206.7723785166,5.119081518159379,13.40658379928006,133.52210643288538,31.44013084974552
81,2021-03-05,DRREDDY, EQ,4552.0,4560.0,4484.0,4492.5,826369,73567,347338.0,42.03,76.0,16.5,-1.3244296048970483,0.3672787979966614,1.6669921875,495724.57879320445,3.0017978975584207,2.7268783903343423,142.9728787706078,6.610185385499352
82,2021-03-08,DRREDDY, EQ,4500.0,4520.0,4464.0,4492.25,556416,45864,224851.0,40.41,56.0,48.25,-0.1725193388613775,1.074072012911131,1.2392578125,448991.3191489362,67.39227010090168,-10.40849959701921,125.60928723288652,-13.823493405808629
83,2021-03-09,DRREDDY, EQ,4500.0,4520.0,4416.0,4448.3,543118,49173,230538.0,42.45,104.0,52.30000000000018,-1.162241755277293,1.175730054178004,2.30078125,236058.07809847197,10.950289886310541,-90.2037510284392,69.34643455192938,-81.13301432797567
84,2021-03-10,DRREDDY, EQ,4496.0,4520.0,4456.0,4500.4,629961,47379,232311.0,36.88,64.0,59.600000000000364,0.09776908719224764,1.3243267265132062,1.416015625,444882.8027586207,146.62500970140377,46.93926655857956,113.55460609721197,38.93120064846759
